direction_diversity,sigma_weight,BRC_star_adapted,token_spread,collapse_score,norm_variance,effective_rank,ratio,seed,iter,WRC_star,row_norm_std
0.647556334733963,1.162794828414917,0.4098196712789459,0.1868412792682647,1.2287062244497189,1.352091908454895,67.79505892192695,5,456,31000,0.4098196712789459,1.162794828414917
0.7494991719722748,0.6492931842803955,0.1626484802949974,0.1404405981302261,1.0418408121412603,0.4215816557407379,72.03025635762471,5,456,9000,0.16264848029499746,0.6492931842803955
0.6307172775268555,1.335662603378296,0.4932371224811049,0.2027696073055267,1.219682271809069,1.7839946746826172,66.29096742005417,5,456,44000,0.49323712248110496,1.335662603378296
0.6332650482654572,1.3600646257400513,0.4987832348766368,0.2059146910905838,1.1988144486527772,1.849775791168213,66.09883633710886,5,456,48000,0.4987832348766368,1.3600646257400513
0.648084431886673,1.121346354484558,0.3946192393902414,0.1821324527263641,1.2473416819391725,1.2574176788330078,68.10643622863827,5,456,27000,0.39461923939024146,1.121346354484558
0.8301078379154205,0.4183585941791534,0.0710758460917615,0.1217531412839889,0.7661319298607204,0.1750239133834839,73.75728864995078,5,456,5000,0.07107584609176153,0.4183585941791534
0.6439288258552551,1.1840428113937378,0.4216035140906129,0.1885715276002884,1.2339095859725735,1.401957392692566,67.59482954754301,5,456,32000,0.4216035140906129,1.1840428113937378
0.7037190496921539,0.8126113414764404,0.2407612604835733,0.1539843082427978,1.1665325009945673,0.6603372097015381,70.66152272389206,5,456,13000,0.24076126048357338,0.8126113414764404
0.6440801322460175,1.1440036296844482,0.4071736205873648,0.1840221136808395,1.2531413950180506,1.3087443113327026,67.89330776073265,5,456,28000,0.40717362058736484,1.1440036296844482
0.6344330608844757,1.3485037088394165,0.4929683732263576,0.2047925293445587,1.199395995373174,1.8184622526168823,66.16789764527776,5,456,47000,0.49296837322635767,1.3485037088394165
0.8050518184900284,0.4854359030723572,0.0946348465436068,0.127127319574356,0.8583211472548119,0.2356480211019516,73.29813462465022,5,456,6000,0.09463484654360688,0.4854359030723572
0.6534356772899628,1.0724669694900513,0.3716787889102058,0.1775415688753128,1.2486933907393647,1.150185465812683,68.56601689168029,5,456,24000,0.3716787889102058,1.0724669694900513
0.6289990246295929,1.3868764638900757,0.5145325208214793,0.2079476714134216,1.2047533065198472,1.9234261512756348,65.78136011903803,5,456,50000,0.5145325208214793,1.3868764638900757
0.639192134141922,1.2080742120742798,0.4358826782567,0.1904115229845047,1.242402030574143,1.459443211555481,67.3594330707947,5,456,33000,0.4358826782567,1.2080742120742798
0.7156890630722046,0.7703176140785217,0.2190097225906484,0.1507178097963333,1.1339877975112775,0.5933892130851746,71.01443642771045,5,456,12000,0.21900972259064844,0.7703176140785217
0.6459732949733734,1.1491377353668213,0.4068254460736753,0.1850305646657943,1.242065760357076,1.320517659187317,67.90049518067762,5,456,29000,0.4068254460736753,1.1491377353668213
0.6332994103431702,1.3436025381088257,0.4926998429889195,0.2040514051914215,1.2060480017382795,1.805267691612244,66.21849373346014,5,456,46000,0.49269984298891956,1.3436025381088257
0.7840467393398285,0.5446609258651733,0.1176213028947721,0.1318932324647903,0.9312615912280272,0.296655535697937,72.81426559181111,5,456,7000,0.11762130289477213,0.5446609258651733
0.6559441089630127,1.0775648355484009,0.3707425296447297,0.1784722506999969,1.235512300317653,1.16114604473114,68.51473789658829,5,456,25000,0.37074252964472976,1.0775648355484009
0.5962368547916412,1.3746426105499268,0.5550300239730674,0.2017566710710525,1.338042150900079,1.889642357826233,65.4754924102512,4,42,32000,0.5550300239730674,1.3746426105499268
0.6788031458854675,0.8705906271934509,0.2796309706761342,0.1579272598028183,1.2453001453203625,0.7579280138015747,69.99752021899985,4,42,13000,0.2796309706761342,0.8705906271934509
0.8873099386692047,0.2621301114559173,0.0295394583366155,0.108160488307476,0.5413614382203966,0.0687121897935867,74.51577422636055,4,42,3000,0.029539458336615525,0.2621301114559173
0.6286714673042297,1.170971393585205,0.4348150894087155,0.185046836733818,1.3026930484498715,1.371173858642578,67.35898339956663,4,42,24000,0.4348150894087155,1.170971393585205
0.6164940893650055,1.261937141418457,0.4839603525838072,0.193177193403244,1.30810281039668,1.592485427856445,66.56727566656379,4,42,28000,0.4839603525838072,1.261937141418457
0.5577821731567383,1.667228102684021,0.7372779884209422,0.2252140939235687,1.3597744842730926,2.779649496078491,62.91107380228196,4,42,47000,0.7372779884209422,1.667228102684021
0.5902232229709625,1.4056763648986816,0.576013530354075,0.2039967626333236,1.3479642792226183,1.9759260416030884,65.20676299432736,4,42,33000,0.576013530354075,1.4056763648986816
0.6774887442588806,0.8581303954124451,0.276756711414091,0.1559338867664337,1.2601350286820143,0.7363877892494202,70.08542473491562,4,42,12000,0.276756711414091,0.8581303954124451
0.9243223443627356,0.1552511751651764,0.0117490449714308,0.0976273939013481,0.3829310003199309,0.0241029262542724,74.4577022264142,4,42,2000,0.011749044971430828,0.1552511751651764
0.5588478147983551,1.6944562196731567,0.7475130640373315,0.2281191647052765,1.3444877125598471,2.871181964874268,62.70296034064536,4,42,50000,0.7475130640373315,1.6944562196731567
0.6257184743881226,1.194240689277649,0.4469822271306185,0.1870617121458053,1.303836456677201,1.426210880279541,67.1345873770185,4,42,25000,0.4469822271306185,1.194240689277649
0.6106323003768921,1.2923989295959473,0.503218398212141,0.1954467743635177,1.317894569882932,1.6702951192855835,66.2588278471608,4,42,29000,0.503218398212141,1.2923989295959473
0.5608754456043243,1.644263744354248,0.7220365840485243,0.2235912978649139,1.3570344978157978,2.7036032676696777,63.1694385958706,4,42,46000,0.7220365840485243,1.644263744354248
0.6875817775726318,0.8162351846694946,0.2550067454771181,0.1522242575883865,1.238652560283136,0.666239857673645,70.40785867669358,4,42,11000,0.2550067454771181,0.8162351846694946
0.6055304408073425,1.3200232982635498,0.5207090085900603,0.1975671350955963,1.3256489466349513,1.7424615621566772,66.00847192663778,4,42,30000,0.5207090085900603,1.3200232982635498
0.9221795126795768,0.0725893229246139,0.005648936484253,0.0746395662426948,0.4456062792338637,0.0052692098543047,72.39929210285783,4,42,1000,0.005648936484253023,0.0725893229246139
0.56037238240242,1.677999496459961,0.7376949209586314,0.2268929779529571,1.3448671193568629,2.815682172775269,62.89439693734286,4,42,49000,0.7376949209586314,1.677999496459961
0.6246920824050903,1.2098491191864014,0.4540659535258839,0.1889034807682037,1.2990771748299943,1.4637349843978882,67.08281150654716,4,42,26000,0.45406595352588397,1.2098491191864014
0.5622758567333221,1.629349708557129,0.7132057052599805,0.2224739640951156,1.3573937495852175,2.654780387878418,63.32810693226378,4,42,45000,0.7132057052599805,1.629349708557129
0.7043108940124512,0.7619005441665649,0.2252856907560385,0.1479673981666565,1.1924515407014071,0.5804924964904785,70.88553810411148,4,42,10000,0.22528569075603855,0.7619005441665649
0.600690633058548,1.347973346710205,0.5382583837288024,0.1996996253728866,1.3323652521908589,1.8170323371887207,65.72949955990028,4,42,31000,0.5382583837288024,1.347973346710205
0.5597466230392456,1.6716824769973757,0.7359638557042132,0.2261788696050644,1.3497299119768575,2.7945220470428467,62.95059402091072,4,42,48000,0.7359638557042133,1.6716824769973757
0.6215526461601257,1.233149170875549,0.4666820406076866,0.190871924161911,1.3010790055805292,1.520656943321228,66.8394765850984,4,42,27000,0.4666820406076865,1.233149170875549
0.563599556684494,1.6126813888549805,0.7037748730229794,0.2210402190685272,1.3593326237494086,2.600741147994995,63.450977572339966,4,42,44000,0.7037748730229794,1.6126813888549805
0.7663547992706299,0.5809157490730286,0.1357281767990201,0.1337525695562362,0.9995406731696256,0.3374630808830261,72.42366921279627,4,42,7000,0.13572817679902016,0.5809157490730286
0.5789569616317749,1.477344036102295,0.6220254216756871,0.2097273766994476,1.3593988457042196,2.1825454235076904,64.58776630587954,4,42,36000,0.6220254216756871,1.477344036102295
0.6464121341705322,1.0191185474395752,0.3603479522163866,0.1703900247812271,1.3076956744819124,1.0386027097702026,68.67704022027131,4,42,17000,0.3603479522163866,1.0191185474395752
0.5633248090744019,1.6036136150360107,0.7002582815167386,0.220156043767929,1.3639448619690282,2.571576833724976,63.56647812797816,4,42,43000,0.7002582815167386,1.6036136150360107
0.6377474963665009,1.088168382644653,0.3941917209878411,0.1769686788320541,1.3079186612763485,1.1841102838516235,68.06335463358816,4,42,20000,0.3941917209878411,1.088168382644653
0.7923555970191956,0.5099706053733826,0.1058925418905154,0.1282417178153991,0.9097565728485546,0.2600700557231903,73.0165850172152,4,42,6000,0.10589254189051545,0.5099706053733826
0.5728524923324585,1.5089483261108398,0.6445435166973539,0.2118973731994629,1.369513001298586,2.2769248485565186,64.28122593336451,4,42,37000,0.6445435166973539,1.5089483261108398
0.6550972759723663,0.9804137945175172,0.3381473884033603,0.167299136519432,1.2903248716726028,0.9612112641334534,69.04785824395263,4,42,16000,0.3381473884033604,0.9804137945175172
0.5624468624591827,1.595784306526184,0.6982404301589291,0.2190385609865188,1.3714741446545904,2.546527624130249,63.53238755646354,4,42,42000,0.6982404301589291,1.595784306526184
0.6345586180686951,1.111805081367493,0.4062995853731834,0.1792235225439071,1.3087772068839232,1.2361105680465698,67.90506055871222,4,42,21000,0.4062995853731835,1.111805081367493
0.5699133276939392,1.5314997434616089,0.6586776283029891,0.2138032913208007,1.3705613809715709,2.345491647720337,64.13600930454803,4,42,38000,0.6586776283029891,1.5314997434616089
0.6417810916900635,1.0618879795074463,0.3803883527666016,0.1746590286493301,1.3042313230026426,1.1276060342788696,68.33245144461691,4,42,19000,0.38038835276660166,1.0618879795074463
0.8207416236400604,0.4349327385425567,0.0779653365369208,0.1223506182432174,0.8061968874935099,0.1891664862632751,73.54449984978406,4,42,5000,0.07796533653692082,0.4349327385425567
0.7222301661968231,0.7058973908424377,0.1960770009364001,0.1434893906116485,1.1407882417604125,0.4982911646366119,71.36815985859877,4,42,9000,0.19607700093640013,0.7058973908424377
0.6629980206489563,0.9429978132247924,0.3177921295804609,0.1641755998134613,1.275674133375703,0.8892449140548706,69.38090084477268,4,42,15000,0.3177921295804608,0.9429978132247924
0.5895536243915558,1.4200408458709717,0.5828506184036897,0.2055234313011169,1.3434202864916034,2.0165162086486816,65.13221351709508,4,42,34000,0.5828506184036897,1.4200408458709717
0.5631130337715149,1.5839022397994995,0.6919862443485059,0.2179600745439529,1.3740308963479388,2.508746385574341,63.61999931276409,4,42,41000,0.6919862443485059,1.5839022397994995
0.629210352897644,1.1412144899368286,0.4231505179917718,0.1816354542970657,1.3165588403200523,1.3023706674575806,67.62410229176758,4,42,22000,0.42315051799177184,1.1412144899368286
0.5684012472629547,1.5476083755493164,0.6679458446124897,0.2152363210916519,1.3691276158865022,2.3950915336608887,64.01895495380404,4,42,39000,0.6679458446124897,1.5476083755493164
0.8498320877552032,0.357105940580368,0.0536258535471683,0.1159632578492164,0.695340095071369,0.1275246441364288,74.05733652206162,4,42,4000,0.053625853547168305,0.357105940580368
0.6398532092571259,1.052764892578125,0.3791498974687783,0.1732396483421325,1.318061975734657,1.108313798904419,68.41356718025122,4,42,18000,0.37914989746877836,1.052764892578125
0.669283002614975,0.9110036492347716,0.3012843914817242,0.1612670570611953,1.2658197367284725,0.8299276232719421,69.63375367321804,4,42,14000,0.3012843914817242,0.9110036492347716
0.7436234354972839,0.6446129679679871,0.1652636581615318,0.1387301385402679,1.073917880961107,0.415525883436203,71.89934279738846,4,42,8000,0.16526365816153188,0.6446129679679871
0.5847980082035065,1.4459373950958252,0.60035608645682,0.2074391543865203,1.350517609329913,2.0907347202301025,64.87797771795567,4,42,35000,0.60035608645682,1.4459373950958252
0.5671554505825043,1.560283064842224,0.6753600201653818,0.2162744551897049,1.3685725872418968,2.434483051300049,63.8708587386862,4,42,40000,0.6753600201653817,1.560283064842224
0.627422958612442,1.161434769630432,0.4327239302335464,0.1837173849344253,1.3131977847380432,1.3489307165145874,67.47130165475455,4,42,23000,0.43272393023354633,1.161434769630432
0.6585237681865692,0.9557117819786072,0.3263528580097539,0.1652375161647796,1.2874356416506616,0.9133850336074828,69.66533780105472,9,42,17000,0.3263528580097539,0.9557117819786072
0.6491632163524628,1.1976619958877563,0.4201838825341504,0.191849797964096,1.2021141905696913,1.4343942403793335,67.82128135372801,9,42,36000,0.4201838825341504,1.1976619958877563
0.8369565308094025,0.3995470106601715,0.065143530722767,0.1207246482372284,0.7386735939674629,0.1596378237009048,74.17130949330863,9,42,5000,0.06514353072276702,0.3995470106601715
0.6520943939685822,1.2509171962738037,0.4352011052647597,0.1978639662265777,1.1680016567253209,1.5647939443588257,67.23662390695972,9,42,43000,0.43520110526475975,1.2509171962738037
0.6504380106925964,1.0170668363571167,0.3555279065755812,0.1713989526033401,1.2880005097820022,1.034424901008606,69.14887884724028,9,42,20000,0.3555279065755812,1.0170668363571167
0.7515750080347061,0.6312362551689148,0.1568148616185398,0.1390896588563919,1.0390453236394854,0.3984591960906982,72.47576566035312,9,42,9000,0.15681486161853986,0.6312362551689148
0.6655329167842865,0.9239646196365356,0.3090357513243482,0.1625628173351287,1.2738554781304312,0.8537106513977051,69.93833371509453,9,42,16000,0.30903575132434824,0.9239646196365356
0.6488288044929504,1.2084698677062988,0.424379808176667,0.1927804350852966,1.199435322256905,1.460399508476257,67.6600657898492,9,42,37000,0.424379808176667,1.2084698677062988
0.6488562524318695,1.252876043319702,0.4399395890896116,0.1974661946296692,1.180449254091838,1.5696982145309448,67.21671702274074,9,42,42000,0.43993958908961156,1.252876043319702
0.8689318895339966,0.3175600469112396,0.0416219953081515,0.1144259795546531,0.6112510747915069,0.1008443757891655,74.66401840967156,9,42,4000,0.04162199530815158,0.3175600469112396
0.644115686416626,1.0474162101745603,0.3727589989940725,0.1738157570362091,1.2997218181870822,1.0970805883407593,68.8673715019546,9,42,21000,0.37275899899407244,1.0474162101745603
0.7728044986724854,0.5729957818984985,0.1301820639269806,0.1347556263208389,0.9677957665517593,0.3283241689205169,72.94253197425328,9,42,8000,0.13018206392698062,0.5729957818984985
0.6567219495773315,0.9864211082458496,0.3386167149344032,0.1688760370016098,1.2767149287484223,0.9730265736579896,69.42524675566906,9,42,19000,0.33861671493440326,0.9864211082458496
0.648058146238327,1.223118543624878,0.4304666076136172,0.1940493583679199,1.1968801962877162,1.496018886566162,67.49054374664946,9,42,38000,0.4304666076136172,1.223118543624878
0.6428461968898773,1.1998860836029053,0.4285438780576882,0.1908809542655944,1.2278349540342075,1.439726710319519,67.71435364339551,9,42,34000,0.42854387805768823,1.1998860836029053
0.6738823056221008,0.8893803954124451,0.2900426839768109,0.1596822738647461,1.2558334826802833,0.7909975051879883,70.26685880776179,9,42,15000,0.2900426839768109,0.8893803954124451
0.6479694247245789,1.2479422092437744,0.4393138138305659,0.1967673003673553,1.18621753420831,1.55735981464386,67.27292666602335,9,42,41000,0.4393138138305659,1.2479422092437744
0.7893612086772919,0.5252164602279663,0.11063096036521,0.1307211220264434,0.9129584212864842,0.2758522927761078,73.30302796637154,9,42,7000,0.11063096036521003,0.5252164602279663
0.6392470002174377,1.0740126371383667,0.3874532806520463,0.1762038618326187,1.3061113533639903,1.1535032987594604,68.69547968680573,9,42,22000,0.3874532806520463,1.0740126371383667
0.6613238751888275,0.9611825346946716,0.3255295760865717,0.1666563004255294,1.2700848405633542,0.92387193441391,69.68660121931931,9,42,18000,0.32552957608657174,0.9611825346946716
0.6491450071334839,1.2261466979980469,0.430199690979407,0.1948450654745102,1.1899639300453142,1.5034358501434326,67.54540415795249,9,42,39000,0.430199690979407,1.2261466979980469
0.6453966796398163,1.2012749910354614,0.4259761004868245,0.1915279477834701,1.2163613233526491,1.443061590194702,67.75895905065015,9,42,35000,0.42597610048682455,1.2012749910354614
0.6804203391075134,0.8594767451286316,0.2746712867531862,0.1570373326539993,1.2433200173403456,0.738700270652771,70.52031750312895,9,42,14000,0.2746712867531862,0.8594767451286316
0.8086023926734924,0.472341924905777,0.0904051142669626,0.1262527406215667,0.8459460283252067,0.2231068909168243,73.66512996730356,9,42,6000,0.09040511426696263,0.472341924905777
0.6491713225841522,1.2346550226211548,0.4331523886510133,0.1956908255815506,1.1864712972607612,1.5243730545043943,67.43119406903568,9,42,40000,0.43315238865101335,1.2346550226211548
0.6350309252738953,1.0986610651016235,0.4009773123677362,0.1782336384057998,1.3117359813762075,1.2070562839508057,68.46046124686012,9,42,23000,0.40097731236773626,1.0986610651016235
0.6920986771583557,0.8176997303962708,0.2517708286762676,0.1537017226219177,1.2136351289206586,0.6686329245567322,70.89415784708265,9,42,13000,0.25177082867626766,0.8176997303962708
0.6338755190372467,1.206908941268921,0.4418789096913897,0.1902456432580948,1.2614297215727193,1.4566290378570557,67.66271139391787,9,42,32000,0.44187890969138977,1.206908941268921
0.6303203105926514,1.1242533922195437,0.4156136448508789,0.1803399622440338,1.3186835242759478,1.2639455795288086,68.21212906480444,9,42,24000,0.415613644850879,1.1242533922195437
0.6474871635437012,1.2982841730117798,0.4576618363547027,0.2021081298589706,1.1668432644326985,1.6855418682098389,66.78213241513961,9,42,47000,0.4576618363547027,1.2982841730117798
0.9221149757504464,0.0718347281217575,0.0055948495417231,0.0745571106672287,0.4461864884899002,0.0051602283492684,72.32748605336066,9,42,1000,0.0055948495417231705,0.0718347281217575
0.6366348564624786,1.1527795791625977,0.4188799172495407,0.1846701353788375,1.2764427959889677,1.3289005756378174,68.08380444113001,9,42,28000,0.41887991724954077,1.1527795791625977
0.7066362500190735,0.7708178758621216,0.2261300226152442,0.1501878052949905,1.172574137396618,0.5941601395606995,71.32576983842563,9,42,12000,0.22613002261524429,0.7708178758621216
0.6376791596412659,1.2051860094070437,0.4366640077169492,0.1907497495412826,1.2461604556164525,1.4524734020233154,67.70463543612132,9,42,33000,0.4366640077169493,1.2051860094070437
0.6430485248565674,1.3334131240844729,0.4759637816175655,0.2051869183778762,1.1696159096225172,1.7779905796051023,66.47091404145205,9,42,50000,0.47596378161756553,1.3334131240844729
0.628117710351944,1.1416306495666504,0.4245522198932434,0.1820741146802902,1.318385028238258,1.3033205270767212,68.08081773696208,9,42,25000,0.42455221989324343,1.1416306495666504
0.6528966724872589,1.2740367650985718,0.4422224005392827,0.200459286570549,1.1552424672060848,1.6231696605682373,67.03555052334819,9,42,46000,0.44222240053928275,1.2740367650985718
0.6355774104595184,1.1686607599258425,0.4258863804265225,0.1861409544944763,1.273577178717059,1.3657680749893188,67.9102415013237,9,42,29000,0.42588638042652255,1.1686607599258425
0.6329714357852936,1.1884793043136597,0.4362058526611356,0.1877687275409698,1.275428943759889,1.412482976913452,67.71099569978227,9,42,30000,0.43620585266113565,1.1884793043136597
0.7177200019359589,0.732167661190033,0.206676285983276,0.1468802839517593,1.143388178049888,0.5360694527626038,71.64024449761868,9,42,11000,0.20667628598327603,0.732167661190033
0.6321077942848206,1.141532063484192,0.4199607487297996,0.1829166561365127,1.3003554146973388,1.303095459938049,68.18520278828579,9,42,26000,0.4199607487297996,1.141532063484192
0.6442743837833405,1.320722222328186,0.46981472638873,0.204138234257698,1.169618206947474,1.7443071603775024,66.61662062710315,9,42,49000,0.46981472638873,1.320722222328186
0.8960556760430336,0.2423858046531677,0.0251946286014388,0.1075653135776519,0.5007788737210176,0.0587508752942085,74.85869745294565,9,42,3000,0.025194628601438836,0.2423858046531677
0.6515979468822479,1.2687692642211914,0.4420418165873627,0.1996455192565918,1.1627140428534466,1.609775424003601,67.03740452138747,9,42,45000,0.44204181658736275,1.2687692642211914
0.63027024269104,1.2082542181015017,0.4467275388261953,0.1894405931234359,1.2773942774201117,1.4598783254623413,67.49904032919308,9,42,31000,0.44672753882619537,1.2082542181015017
0.7362384498119354,0.6775957942008972,0.1787237170793414,0.1428507715463638,1.0861054651321482,0.4591360986232757,72.11311387757543,9,42,10000,0.17872371707934143,0.6775957942008972
0.6341195404529572,1.1490532159805298,0.4204161187069637,0.1839846819639206,1.2883809683563388,1.3203233480453491,68.14928512336284,9,42,27000,0.4204161187069637,1.1490532159805298
0.6426556408405304,1.3205755949020386,0.4719002396819043,0.2037764191627502,1.1763400205465586,1.7439197301864624,66.61233245231669,9,42,48000,0.4719002396819043,1.3205755949020386
0.6509745419025421,1.2636641263961792,0.4410509505967503,0.1988627016544342,1.167845489468356,1.5968469381332395,67.06704348443765,9,42,44000,0.44105095059675037,1.2636641263961792
0.925029754638672,0.1492688059806823,0.0111907190091642,0.0974795445799827,0.3796354985564787,0.022281177341938,74.55302095289653,9,42,2000,0.011190719009164218,0.1492688059806823
0.7800987809896469,0.6521149277687073,0.143400867551187,0.1460459977388382,0.8937402803997808,0.4252538979053497,70.98142833729732,0,456,11000,0.14340086755118708,0.6521149277687073
0.688121885061264,1.1074856519699097,0.3454005374580724,0.187779814004898,1.0837386771451167,1.2265244722366333,66.98356356968613,0,456,30000,0.3454005374580724,1.1074856519699097
0.6497281789779663,1.417256236076355,0.4964249226652981,0.215162917971611,1.1113992194144655,2.008615016937256,64.10647347782269,0,456,49000,0.49642492266529814,1.417256236076355
0.8005840927362442,0.5736240744590759,0.1143897652365888,0.1387978643178939,0.8350824570117935,0.3290445804595947,71.615038313798,0,456,9000,0.11438976523658884,0.5736240744590759
0.7011971771717072,1.0305827856063845,0.3079410454974329,0.1807043999433517,1.0644750238635146,1.0621010065078735,67.5544874693628,0,456,26000,0.307941045497433,1.0305827856063845
0.6446926593780518,1.3922924995422363,0.4946917453802371,0.2117260098457336,1.1398065268848825,1.9384784698486328,64.44655877402514,0,456,45000,0.4946917453802371,1.3922924995422363
0.8461777716875076,0.4014571607112884,0.0617530350326167,0.1219357773661613,0.6930934261162784,0.1611678451299667,72.86323802498764,0,456,5000,0.06175303503261675,0.4014571607112884
0.7905537635087967,0.6130601763725281,0.1284031466838593,0.142494723200798,0.8637146150094619,0.3758427500724792,71.28173947756102,0,456,10000,0.12840314668385933,0.6130601763725281
0.6806076467037201,1.1398524045944214,0.3640601419138356,0.1899413466453552,1.101575739340647,1.299263596534729,66.61353946619379,0,456,31000,0.3640601419138356,1.1398524045944214
0.6475120484828949,1.4131537675857544,0.4981196767149818,0.2143108695745468,1.1214628116241574,1.997003674507141,64.15344366022175,0,456,48000,0.4981196767149818,1.4131537675857544
0.7007108628749847,1.04335355758667,0.3122643859664293,0.1823029518127441,1.0601700591623229,1.0885865688323977,67.52311978902662,0,456,27000,0.31226438596642936,1.04335355758667
