direction_diversity,sigma_weight,BRC_star_adapted,token_spread,collapse_score,norm_variance,effective_rank,ratio,seed,iter
0.6344330608844757,1.3485037088394165,0.49296837322635767,0.20479252934455872,1.1993959953731739,1.8184622526168823,66.16789764527776,5,456,47000
0.8050518184900284,0.4854359030723572,0.09463484654360688,0.12712731957435608,0.8583211472548119,0.2356480211019516,73.29813462465022,5,456,6000
0.6534356772899628,1.0724669694900513,0.3716787889102058,0.1775415688753128,1.2486933907393647,1.150185465812683,68.56601689168029,5,456,24000
0.6289990246295929,1.3868764638900757,0.5145325208214793,0.20794767141342163,1.2047533065198472,1.9234261512756348,65.78136011903803,5,456,50000
0.639192134141922,1.2080742120742798,0.4358826782567,0.1904115229845047,1.242402030574143,1.459443211555481,67.3594330707947,5,456,33000
0.7156890630722046,0.7703176140785217,0.21900972259064844,0.1507178097963333,1.1339877975112775,0.5933892130851746,71.01443642771045,5,456,12000
0.6459732949733734,1.1491377353668213,0.4068254460736753,0.18503056466579437,1.242065760357076,1.320517659187317,67.90049518067762,5,456,29000
0.6332994103431702,1.3436025381088257,0.49269984298891956,0.2040514051914215,1.2060480017382795,1.8052676916122437,66.21849373346014,5,456,46000
0.7840467393398285,0.5446609258651733,0.11762130289477213,0.13189323246479034,0.9312615912280273,0.296655535697937,72.81426559181111,5,456,7000
0.6559441089630127,1.0775648355484009,0.37074252964472976,0.17847225069999695,1.235512300317653,1.1611460447311401,68.51473789658829,5,456,25000
0.5962368547916412,1.3746426105499268,0.5550300239730674,0.20175667107105255,1.338042150900079,1.889642357826233,65.4754924102512,4,42,32000
0.6788031458854675,0.8705906271934509,0.2796309706761342,0.1579272598028183,1.2453001453203625,0.7579280138015747,69.99752021899985,4,42,13000
0.8873099386692047,0.26213011145591736,0.02953945833661553,0.10816048830747604,0.5413614382203966,0.06871218979358673,74.51577422636055,4,42,3000
0.6286714673042297,1.170971393585205,0.4348150894087155,0.18504683673381805,1.3026930484498715,1.3711738586425781,67.35898339956663,4,42,24000
0.6164940893650055,1.261937141418457,0.4839603525838072,0.19317719340324402,1.30810281039668,1.5924854278564453,66.56727566656379,4,42,28000
0.5577821731567383,1.667228102684021,0.7372779884209422,0.22521409392356873,1.3597744842730926,2.779649496078491,62.91107380228196,4,42,47000
0.5902232229709625,1.4056763648986816,0.576013530354075,0.20399676263332367,1.3479642792226183,1.9759260416030884,65.20676299432736,4,42,33000
0.6774887442588806,0.8581303954124451,0.276756711414091,0.15593388676643372,1.2601350286820145,0.7363877892494202,70.08542473491562,4,42,12000
0.9243223443627357,0.1552511751651764,0.011749044971430811,0.09762739390134811,0.38293100031993094,0.02410292625427246,74.4577022264142,4,42,2000
0.5588478147983551,1.6944562196731567,0.7475130640373315,0.2281191647052765,1.3444877125598471,2.8711819648742676,62.70296034064536,4,42,50000
0.6257184743881226,1.194240689277649,0.4469822271306185,0.18706171214580536,1.303836456677201,1.426210880279541,67.1345873770185,4,42,25000
0.6106323003768921,1.2923989295959473,0.503218398212141,0.19544677436351776,1.317894569882932,1.6702951192855835,66.2588278471608,4,42,29000
0.5608754456043243,1.644263744354248,0.7220365840485243,0.22359129786491394,1.3570344978157978,2.7036032676696777,63.169438595870595,4,42,46000
0.6875817775726318,0.8162351846694946,0.2550067454771181,0.15222425758838654,1.238652560283136,0.666239857673645,70.40785867669358,4,42,11000
0.6055304408073425,1.3200232982635498,0.5207090085900603,0.1975671350955963,1.3256489466349513,1.7424615621566772,66.00847192663778,4,42,30000
0.9221795126795769,0.07258932292461395,0.00564893648425302,0.07463956624269485,0.4456062792338637,0.0052692098543047905,72.39929210285783,4,42,1000
0.56037238240242,1.677999496459961,0.7376949209586314,0.22689297795295715,1.3448671193568629,2.8156821727752686,62.89439693734286,4,42,49000
0.6246920824050903,1.2098491191864014,0.45406595352588397,0.18890348076820374,1.2990771748299943,1.4637349843978882,67.08281150654716,4,42,26000
0.5622758567333221,1.629349708557129,0.7132057052599805,0.22247396409511566,1.3573937495852175,2.654780387878418,63.32810693226378,4,42,45000
0.7043108940124512,0.7619005441665649,0.22528569075603855,0.1479673981666565,1.1924515407014071,0.5804924964904785,70.88553810411148,4,42,10000
0.600690633058548,1.347973346710205,0.5382583837288024,0.19969962537288666,1.3323652521908589,1.8170323371887207,65.72949955990028,4,42,31000
0.5597466230392456,1.6716824769973755,0.7359638557042132,0.2261788696050644,1.3497299119768575,2.7945220470428467,62.95059402091072,4,42,48000
0.6215526461601257,1.2331491708755493,0.4666820406076866,0.190871924161911,1.3010790055805292,1.520656943321228,66.8394765850984,4,42,27000
0.563599556684494,1.6126813888549805,0.7037748730229794,0.22104021906852722,1.3593326237494086,2.600741147994995,63.450977572339966,4,42,44000
0.7663547992706299,0.5809157490730286,0.13572817679902016,0.13375256955623627,0.9995406731696255,0.3374630808830261,72.42366921279627,4,42,7000
0.5789569616317749,1.477344036102295,0.6220254216756871,0.20972737669944763,1.3593988457042196,2.1825454235076904,64.58776630587954,4,42,36000
0.6464121341705322,1.0191185474395752,0.3603479522163866,0.1703900247812271,1.3076956744819124,1.0386027097702026,68.67704022027131,4,42,17000
0.5633248090744019,1.6036136150360107,0.7002582815167386,0.22015604376792908,1.3639448619690282,2.5715768337249756,63.56647812797816,4,42,43000
0.6377474963665009,1.0881683826446533,0.39419172098784117,0.17696867883205414,1.3079186612763485,1.1841102838516235,68.06335463358816,4,42,20000
0.7923555970191956,0.5099706053733826,0.10589254189051545,0.12824171781539917,0.9097565728485546,0.2600700557231903,73.0165850172152,4,42,6000
0.5728524923324585,1.5089483261108398,0.6445435166973539,0.2118973731994629,1.3695130012985859,2.2769248485565186,64.28122593336451,4,42,37000
0.6550972759723663,0.9804137945175171,0.33814738840336034,0.16729913651943207,1.2903248716726028,0.9612112641334534,69.04785824395263,4,42,16000
0.5624468624591827,1.595784306526184,0.6982404301589291,0.21903856098651886,1.3714741446545904,2.546527624130249,63.53238755646354,4,42,42000
0.6345586180686951,1.1118050813674927,0.40629958537318345,0.17922352254390717,1.3087772068839232,1.2361105680465698,67.90506055871222,4,42,21000
0.5699133276939392,1.5314997434616089,0.6586776283029891,0.21380329132080078,1.3705613809715707,2.345491647720337,64.13600930454803,4,42,38000
0.6417810916900635,1.0618879795074463,0.38038835276660166,0.17465902864933014,1.3042313230026426,1.1276060342788696,68.33245144461691,4,42,19000
0.8207416236400604,0.43493273854255676,0.07796533653692084,0.12235061824321747,0.8061968874935099,0.18916648626327515,73.54449984978406,4,42,5000
0.7222301661968231,0.7058973908424377,0.19607700093640013,0.14348939061164856,1.1407882417604125,0.49829116463661194,71.36815985859877,4,42,9000
0.6629980206489563,0.9429978132247925,0.3177921295804609,0.1641755998134613,1.275674133375703,0.8892449140548706,69.38090084477268,4,42,15000
0.5895536243915558,1.4200408458709717,0.5828506184036897,0.20552343130111694,1.3434202864916034,2.0165162086486816,65.13221351709508,4,42,34000
0.5631130337715149,1.5839022397994995,0.6919862443485059,0.21796007454395294,1.3740308963479388,2.508746385574341,63.61999931276409,4,42,41000
0.629210352897644,1.1412144899368286,0.42315051799177184,0.18163545429706573,1.3165588403200523,1.3023706674575806,67.62410229176758,4,42,22000
0.5684012472629547,1.5476083755493164,0.6679458446124897,0.21523632109165192,1.3691276158865022,2.3950915336608887,64.01895495380404,4,42,39000
0.8498320877552032,0.35710594058036804,0.05362585354716831,0.11596325784921646,0.695340095071369,0.12752464413642883,74.05733652206162,4,42,4000
0.6398532092571259,1.052764892578125,0.37914989746877836,0.17323964834213257,1.318061975734657,1.108313798904419,68.41356718025122,4,42,18000
0.669283002614975,0.9110036492347717,0.30128439148172426,0.16126705706119537,1.2658197367284723,0.8299276232719421,69.63375367321804,4,42,14000
0.7436234354972839,0.6446129679679871,0.16526365816153188,0.13873013854026794,1.073917880961107,0.415525883436203,71.89934279738846,4,42,8000
0.5847980082035065,1.4459373950958252,0.60035608645682,0.20743915438652039,1.350517609329913,2.0907347202301025,64.87797771795567,4,42,35000
0.5671554505825043,1.5602830648422241,0.6753600201653818,0.2162744551897049,1.3685725872418968,2.434483051300049,63.8708587386862,4,42,40000
0.627422958612442,1.1614347696304321,0.4327239302335464,0.18371738493442535,1.3131977847380432,1.3489307165145874,67.47130165475455,4,42,23000
0.6585237681865692,0.9557117819786072,0.3263528580097539,0.16523751616477966,1.2874356416506616,0.9133850336074829,69.66533780105472,9,42,17000
0.6491632163524628,1.1976619958877563,0.4201838825341504,0.19184979796409607,1.2021141905696913,1.4343942403793335,67.82128135372801,9,42,36000
0.8369565308094025,0.3995470106601715,0.06514353072276702,0.1207246482372284,0.7386735939674629,0.15963782370090485,74.17130949330863,9,42,5000
0.6520943939685822,1.2509171962738037,0.43520110526475975,0.19786396622657776,1.1680016567253209,1.5647939443588257,67.23662390695972,9,42,43000
0.6504380106925964,1.0170668363571167,0.3555279065755812,0.17139895260334015,1.2880005097820022,1.034424901008606,69.14887884724028,9,42,20000
0.7515750080347061,0.6312362551689148,0.15681486161853986,0.1390896588563919,1.0390453236394854,0.39845919609069824,72.47576566035312,9,42,9000
0.6655329167842865,0.9239646196365356,0.30903575132434824,0.16256281733512878,1.2738554781304312,0.8537106513977051,69.93833371509453,9,42,16000
0.6488288044929504,1.2084698677062988,0.424379808176667,0.19278043508529663,1.199435322256905,1.4603995084762573,67.6600657898492,9,42,37000
0.6488562524318695,1.2528760433197021,0.4399395890896116,0.1974661946296692,1.180449254091838,1.5696982145309448,67.21671702274074,9,42,42000
0.8689318895339966,0.3175600469112396,0.04162199530815158,0.11442597955465317,0.6112510747915069,0.1008443757891655,74.66401840967156,9,42,4000
0.644115686416626,1.0474162101745605,0.3727589989940725,0.1738157570362091,1.2997218181870822,1.0970805883407593,68.8673715019546,9,42,21000
0.7728044986724854,0.5729957818984985,0.13018206392698062,0.13475562632083893,0.9677957665517591,0.32832416892051697,72.94253197425328,9,42,8000
0.6567219495773315,0.9864211082458496,0.33861671493440326,0.1688760370016098,1.2767149287484225,0.9730265736579895,69.42524675566906,9,42,19000
0.648058146238327,1.223118543624878,0.4304666076136172,0.19404935836791992,1.1968801962877162,1.496018886566162,67.49054374664946,9,42,38000
0.6428461968898773,1.1998860836029053,0.42854387805768823,0.19088095426559448,1.2278349540342077,1.439726710319519,67.71435364339551,9,42,34000
0.6738823056221008,0.8893803954124451,0.2900426839768109,0.1596822738647461,1.2558334826802833,0.7909975051879883,70.26685880776179,9,42,15000
0.6479694247245789,1.2479422092437744,0.4393138138305659,0.19676730036735535,1.18621753420831,1.5573598146438599,67.27292666602335,9,42,41000
0.7893612086772919,0.5252164602279663,0.11063096036521003,0.13072112202644348,0.9129584212864842,0.2758522927761078,73.30302796637154,9,42,7000
0.6392470002174377,1.0740126371383667,0.3874532806520463,0.1762038618326187,1.3061113533639905,1.1535032987594604,68.69547968680573,9,42,22000
0.6613238751888275,0.9611825346946716,0.32552957608657174,0.16665630042552948,1.2700848405633542,0.9238719344139099,69.68660121931931,9,42,18000
0.6491450071334839,1.2261466979980469,0.430199690979407,0.1948450654745102,1.1899639300453142,1.5034358501434326,67.54540415795249,9,42,39000
0.6453966796398163,1.2012749910354614,0.42597610048682455,0.19152794778347015,1.2163613233526491,1.4430615901947021,67.75895905065015,9,42,35000
0.6804203391075134,0.8594767451286316,0.2746712867531862,0.15703733265399933,1.2433200173403456,0.738700270652771,70.52031750312895,9,42,14000
0.8086023926734924,0.472341924905777,0.09040511426696263,0.12625274062156677,0.8459460283252067,0.22310689091682434,73.66512996730356,9,42,6000
0.6491713225841522,1.2346550226211548,0.43315238865101335,0.1956908255815506,1.1864712972607612,1.5243730545043945,67.43119406903568,9,42,40000
0.6350309252738953,1.0986610651016235,0.40097731236773626,0.17823363840579987,1.3117359813762075,1.2070562839508057,68.46046124686012,9,42,23000
0.6920986771583557,0.8176997303962708,0.25177082867626766,0.15370172262191772,1.2136351289206586,0.6686329245567322,70.89415784708265,9,42,13000
0.6338755190372467,1.206908941268921,0.44187890969138977,0.1902456432580948,1.2614297215727193,1.4566290378570557,67.66271139391787,9,42,32000
0.6303203105926514,1.1242533922195435,0.4156136448508789,0.1803399622440338,1.3186835242759478,1.2639455795288086,68.21212906480444,9,42,24000
0.6474871635437012,1.2982841730117798,0.4576618363547027,0.20210812985897064,1.1668432644326983,1.6855418682098389,66.78213241513961,9,42,47000
0.9221149757504463,0.07183472812175751,0.005594849541723179,0.0745571106672287,0.4461864884899002,0.005160228349268436,72.32748605336066,9,42,1000
0.6366348564624786,1.1527795791625977,0.41887991724954077,0.18467013537883759,1.2764427959889677,1.3289005756378174,68.08380444113001,9,42,28000
0.7066362500190735,0.7708178758621216,0.22613002261524429,0.15018780529499054,1.1725741373966179,0.5941601395606995,71.32576983842563,9,42,12000
0.6376791596412659,1.2051860094070435,0.43666400771694924,0.19074974954128265,1.2461604556164523,1.4524734020233154,67.70463543612132,9,42,33000
0.6430485248565674,1.3334131240844727,0.4759637816175655,0.20518691837787628,1.1696159096225172,1.7779905796051025,66.47091404145205,9,42,50000
0.628117710351944,1.1416306495666504,0.42455221989324343,0.18207411468029022,1.318385028238258,1.3033205270767212,68.08081773696208,9,42,25000
0.6528966724872589,1.2740367650985718,0.44222240053928275,0.200459286570549,1.1552424672060848,1.6231696605682373,67.03555052334819,9,42,46000
0.6355774104595184,1.1686607599258423,0.4258863804265225,0.18614095449447632,1.2735771787170593,1.3657680749893188,67.9102415013237,9,42,29000
0.6329714357852936,1.1884793043136597,0.43620585266113565,0.18776872754096985,1.275428943759889,1.4124829769134521,67.71099569978227,9,42,30000
0.7177200019359589,0.732167661190033,0.20667628598327603,0.14688028395175934,1.143388178049888,0.5360694527626038,71.64024449761868,9,42,11000
0.6321077942848206,1.141532063484192,0.4199607487297996,0.18291665613651276,1.3003554146973388,1.3030954599380493,68.18520278828579,9,42,26000
0.6442743837833405,1.320722222328186,0.46981472638873,0.20413823425769806,1.1696182069474739,1.7443071603775024,66.61662062710315,9,42,49000
0.8960556760430336,0.24238580465316772,0.02519462860143884,0.10756531357765198,0.5007788737210176,0.05875087529420853,74.85869745294565,9,42,3000
0.6515979468822479,1.2687692642211914,0.44204181658736275,0.1996455192565918,1.1627140428534466,1.609775424003601,67.03740452138747,9,42,45000
0.63027024269104,1.2082542181015015,0.4467275388261953,0.18944059312343597,1.2773942774201115,1.4598783254623413,67.49904032919308,9,42,31000
0.7362384498119354,0.6775957942008972,0.17872371707934143,0.14285077154636383,1.0861054651321482,0.45913609862327576,72.11311387757543,9,42,10000
0.6341195404529572,1.1490532159805298,0.4204161187069637,0.1839846819639206,1.2883809683563388,1.3203233480453491,68.14928512336284,9,42,27000
0.6426556408405304,1.3205755949020386,0.4719002396819043,0.20377641916275024,1.1763400205465586,1.7439197301864624,66.61233245231669,9,42,48000
0.6509745419025421,1.2636641263961792,0.44105095059675037,0.1988627016544342,1.1678454894683559,1.5968469381332397,67.06704348443765,9,42,44000
0.9250297546386719,0.14926880598068237,0.01119071900916424,0.09747954457998276,0.3796354985564787,0.02228117734193802,74.55302095289653,9,42,2000
0.7800987809896469,0.6521149277687073,0.14340086755118708,0.1460459977388382,0.8937402803997808,0.42525389790534973,70.98142833729732,0,456,11000
0.688121885061264,1.1074856519699097,0.3454005374580724,0.18777981400489807,1.0837386771451167,1.2265244722366333,66.98356356968613,0,456,30000
0.6497281789779663,1.417256236076355,0.49642492266529814,0.21516291797161102,1.1113992194144655,2.008615016937256,64.10647347782269,0,456,49000
0.8005840927362442,0.5736240744590759,0.11438976523658884,0.13879786431789398,0.8350824570117935,0.3290445804595947,71.615038313798,0,456,9000
0.7011971771717072,1.0305827856063843,0.30794104549743295,0.18070439994335175,1.0644750238635146,1.0621010065078735,67.5544874693628,0,456,26000
0.6446926593780518,1.3922924995422363,0.4946917453802371,0.21172600984573364,1.1398065268848823,1.9384784698486328,64.44655877402514,0,456,45000
0.8461777716875076,0.40145716071128845,0.061753035032616754,0.12193577736616135,0.6930934261162784,0.16116784512996674,72.86323802498764,0,456,5000
0.7905537635087967,0.6130601763725281,0.12840314668385933,0.14249472320079803,0.8637146150094619,0.37584275007247925,71.28173947756102,0,456,10000
0.6806076467037201,1.1398524045944214,0.3640601419138356,0.18994134664535522,1.1015757393406467,1.299263596534729,66.61353946619379,0,456,31000
0.6475120484828949,1.4131537675857544,0.4981196767149818,0.21431086957454681,1.1214628116241574,1.9970036745071411,64.15344366022175,0,456,48000
0.7007108628749847,1.04335355758667,0.31226438596642936,0.18230295181274414,1.0601700591623227,1.0885865688323975,67.52311978902662,0,456,27000
0.809389591217041,0.5359071493148804,0.10214948080061959,0.13521653413772583,0.8103614377352881,0.28719645738601685,71.92636388492342,0,456,8000
0.6421148478984833,1.3908342123031616,0.4977589136181102,0.21100996434688568,1.1507192473818901,1.9344197511672974,64.41755569699339,0,456,44000
0.8608642518520355,0.3485313057899475,0.04849316398407133,0.11640867590904236,0.6429305459382041,0.12147407233715057,73.11225517794843,0,456,4000
0.6724711656570435,1.1752501726150513,0.3849283190979662,0.19240964949131012,1.1201026878310667,1.3812129497528076,66.30282222861973,0,456,32000
0.7696099728345871,0.7063318490982056,0.1627318139015319,0.15156087279319763,0.9158420568639513,0.49890467524528503,70.50912069840939,0,456,13000
0.7148745656013489,0.969390869140625,0.27639799266580667,0.17607562243938446,1.0327801921781548,0.9397186636924744,68.18851921924598,0,456,24000
0.6955130696296692,1.069509744644165,0.32565173914785817,0.18444065749645233,1.0704761163552314,1.1438510417938232,67.31114269001563,0,456,28000
0.8108024448156357,0.5153323411941528,0.09749961906136839,0.13204951584339142,0.8153326866325048,0.26556745171546936,72.04897774313777,0,456,7000
0.6472514271736145,1.4048993587493896,0.49557624376355136,0.2134454846382141,1.1253905068485384,1.9737420082092285,64.29535790970981,0,456,47000
0.6608199775218964,1.2200191020965576,0.41380610647282623,0.19537489116191864,1.1483035038755949,1.4884464740753174,65.89016801962119,0,456,33000
0.7804103642702103,0.6687352061271667,0.1468473203131504,0.1483595222234726,0.8841603243712319,0.4472067654132843,70.84691424922883,0,456,12000
0.6499605178833008,1.4251987934112549,0.49887584755902026,0.21599245071411133,1.1077463443371671,2.03119158744812,63.976933600033206,0,456,50000
0.7104106247425079,0.9926691651344299,0.2874664433686558,0.17802901566028595,1.041579687536395,0.9853920936584473,67.93359302847367,0,456,25000
0.8281994760036469,0.4597393572330475,0.07898346247438415,0.1272282898426056,0.7560701359648235,0.21136027574539185,72.47942902157658,0,456,6000
0.690051257610321,1.0952829122543335,0.33948156121413575,0.18648558855056763,1.0818999446283486,1.1996448040008545,67.09407207872103,0,456,29000
0.6457377076148987,1.3982861042022705,0.495360040684929,0.2125525325536728,1.1334487981608852,1.955203890800476,64.37079116975418,0,456,46000
0.6434928476810455,1.3261574506759644,0.47278461626705237,0.2043241560459137,1.171471752196917,1.7586935758590698,65.05157619504655,0,456,38000
0.7344124019145966,0.8656281232833862,0.22990009409801004,0.16618964076042175,0.997738294122572,0.7493120431900024,69.08869680102084,0,456,19000
0.7497392892837524,0.7795723080635071,0.19509631987067877,0.15776462852954865,0.9708884890215228,0.6077330112457275,69.90709249791482,0,456,15000
0.6574292182922363,1.2403422594070435,0.42490501739024467,0.19722753763198853,1.152553980822318,1.5384489297866821,65.76498858429267,0,456,34000
0.9232782945036888,0.07376151531934738,0.005659109255292616,0.07496945559978485,0.4384862788382907,0.0054407608695328236,72.04722562732272,0,456,1000
0.6377445757389069,1.3749628067016602,0.4980877348849333,0.20862814784049988,1.1737601602311014,1.8905227184295654,64.643534471441,0,456,41000
0.7210582196712494,0.9330095648765564,0.2602553490904196,0.17240913212299347,1.023981017651081,0.8705068230628967,68.48135690986884,0,456,22000
0.6401031613349915,1.3476300239562988,0.4850077853119217,0.20606516301631927,1.175883054177646,1.8161065578460693,64.86077945369898,0,456,39000
0.7433562874794006,0.8303004503250122,0.21309139007893663,0.1634584367275238,0.9741335889957762,0.6893988847732544,69.44762903011039,0,456,18000
0.7578925639390945,0.7461478114128113,0.18064793354361175,0.1547633558511734,0.9503228407869568,0.5567365884780884,70.15895239458243,0,456,14000
0.6523510813713074,1.2664417028427124,0.44027708849954905,0.19920441508293152,1.1619110584726284,1.6038744449615479,65.51265611907333,0,456,35000
0.6403196156024933,1.3566241264343262,0.4879510872788302,0.20708228647708893,1.1712833993905478,1.8404291868209839,64.79249540521737,0,456,40000
0.7178206145763397,0.9525098204612732,0.26877863574776306,0.1742909699678421,1.0287592969493056,0.9072749614715576,68.30212298327905,0,456,23000
0.6480157673358917,1.2929967641830444,0.45511447387814385,0.20140095055103302,1.167827214946061,1.6718405485153198,65.3320325243082,0,456,36000
0.751073494553566,0.7992635369300842,0.19895787917876273,0.1609078049659729,0.9540784166226786,0.6388221979141235,69.73267205865996,0,456,17000
0.6405834257602692,1.3847765922546387,0.4977116588755308,0.21019667387008667,1.1586732048270059,1.917606234550476,64.52047728845426,0,456,43000
0.8841852396726608,0.27537378668785095,0.03189234910568528,0.10940094292163849,0.5530765941712071,0.07583072036504745,73.40960901682658,0,456,3000
0.7271721661090851,0.8964176177978516,0.2445676769254419,0.1686927229166031,1.0153897393625926,0.8035645484924316,68.79598474196004,0,456,20000
0.6441993415355682,1.3127883672714233,0.4670909654996187,0.20300868153572083,1.1742259550490386,1.723413348197937,65.17633004388641,0,456,37000
0.7507015466690063,0.7888454794883728,0.19665795795359742,0.15945595502853394,0.9608507667653141,0.6222772002220154,69.8426536804247,0,456,16000
0.6389548182487488,1.3817378282546997,0.4988697853347972,0.20951123535633087,1.1665010523304296,1.9091994762420654,64.54546392341318,0,456,42000
0.9183906987309456,0.1730535924434662,0.01412278276141099,0.09880385547876358,0.4105016025595741,0.029947543516755104,73.39466364705584,0,456,2000
0.7185173630714417,0.928988516330719,0.2614941372531199,0.1711999475955963,1.037915528465718,0.8630196452140808,68.48263044547969,0,456,21000
0.6145265400409698,1.251151204109192,0.48228558357987694,0.19230860471725464,1.3187208783398368,1.56537926197052,66.82013335612216,5,42,28000
0.6166591048240662,1.1890220642089844,0.45580078247780875,0.18596091866493225,1.3405359619266863,1.4137734174728394,67.38179193933314,5,42,24000
0.7716699689626694,0.5693317651748657,0.12999553961291532,0.1331617832183838,0.9792772549842456,0.32413867115974426,72.75013028207484,5,42,7000
